customer_id,recency,frequency,monetary,r,f,m,score,segment
C02758,80,6,27721.15,2,4,4,10,Loyal
C02759,208,2,6944.02,1,2,1,4,At Risk
C02760,155,1,5271.01,1,1,1,3,At Risk
C02761,350,1,2178.04,1,1,1,3,At Risk
C02762,41,5,35484.18,3,4,4,11,Champions
C02763,54,5,40010.59,3,4,4,11,Champions
C02764,89,5,32004.739999999998,2,4,4,10,Loyal
C02765,137,3,19983.65,1,2,3,6,Regular
C02766,53,7,32044.4,3,4,4,11,Champions
C02767,166,2,14100.7,1,2,2,5,At Risk
C02768,71,6,19264.41,2,4,3,9,Loyal
C02769,14,4,33603.01,4,3,4,11,Champions
C02770,38,7,44995.03,3,4,4,11,Champions
C02771,19,3,10397.71,4,2,2,8,Regular
C02772,75,4,29699.690000000002,2,3,4,9,Loyal
C02773,40,5,31736.260000000002,3,4,4,11,Champions
C02774,167,3,36920.6,1,2,4,7,Regular
C02775,12,6,20694.72,4,4,3,11,Champions
C02776,131,2,3933.08,2,2,1,5,At Risk
C02777,85,1,12905.24,2,1,2,5,At Risk
C02778,132,4,16362.93,1,3,3,7,Regular
C02779,308,1,3519.51,1,1,1,3,At Risk
C02780,184,5,26649.67,1,4,4,9,Loyal
C02781,25,4,13872.4,4,3,2,9,Loyal
C02782,7,4,28710.96,4,3,4,11,Champions
C02783,176,3,10907.029999999999,1,2,2,5,At Risk
C02784,23,6,26610.88,4,4,4,12,Champions
C02785,32,4,24134.22,3,3,3,9,Loyal
C02786,65,1,9043.31,3,1,1,5,At Risk
C02787,60,4,14894.210000000001,3,3,2,8,Regular
C02788,152,4,17588.42,1,3,3,7,Regular
C02789,56,6,30706.71,3,4,4,11,Champions
C02790,130,6,34483.03,2,4,4,10,Loyal
C02791,222,5,19150.41,1,4,3,8,Regular
C02792,42,2,9194.82,3,2,1,6,Regular
C02793,54,5,22815.5,3,4,3,10,Loyal
C02794,12,4,31861.4,4,3,4,11,Champions
C02795,13,6,16399.22,4,4,3,11,Champions
C02796,38,6,19068.260000000002,3,4,3,10,Loyal
C02797,37,3,25893.15,3,2,4,9,Loyal
C02798,337,2,9916.07,1,2,2,5,At Risk
C02799,98,5,27739.09,2,4,4,10,Loyal
C02800,181,4,11154.19,1,3,2,6,Regular
C02801,26,2,9773.7,4,2,2,8,Regular
C02802,192,4,27215.03,1,3,4,8,Regular
C02804,260,3,18230.97,1,2,3,6,Regular
C02805,57,6,22220.23,3,4,3,10,Loyal
C02807,199,5,34910.65,1,4,4,9,Loyal
C02808,74,7,64161.44,2,4,4,10,Loyal
C02809,23,10,34319.1,4,4,4,12,Champions
C02810,76,1,3628.64,2,1,1,4,At Risk
C02811,16,7,16834.73,4,4,3,11,Champions
C02812,7,4,13226.51,4,3,2,9,Loyal
C02813,49,2,5289.6900000000005,3,2,1,6,Regular
C02814,96,5,17633.47,2,4,3,9,Loyal
C02815,107,5,19254.989999999998,2,4,3,9,Loyal
C02816,44,7,28120.14,3,4,4,11,Champions
C02817,202,4,14226.949999999999,1,3,2,6,Regular
C02818,108,2,1389.48,2,2,1,5,At Risk
C02819,103,5,15330.27,2,4,2,8,Regular
C02820,57,4,14097.93,3,3,2,8,Regular
C02821,104,4,16106.330000000002,2,3,2,7,Regular
C02822,97,3,13239.66,2,2,2,6,Regular
C02823,72,1,12849.44,2,1,2,5,At Risk
C02824,70,4,9454.47,2,3,1,6,Regular
C02825,35,5,32266.58,3,4,4,11,Champions
C02827,214,1,12030.84,1,1,2,4,At Risk
C02828,16,5,29039.02,4,4,4,12,Champions
C02829,41,1,6925.59,3,1,1,5,At Risk
C02831,40,2,4721.23,3,2,1,6,Regular
C02832,90,5,22518.12,2,4,3,9,Loyal
C02833,70,3,14412.49,2,2,2,6,Regular
C02834,67,5,22019.73,3,4,3,10,Loyal
C02835,156,2,15413.880000000001,1,2,2,5,At Risk
C02836,109,3,12982.39,2,2,2,6,Regular
C02837,130,2,6383.3099999999995,2,2,1,5,At Risk
C02838,26,3,15386.06,4,2,2,8,Regular
C02839,17,4,20134.79,4,3,3,10,Loyal
C02840,273,1,1703.12,1,1,1,3,At Risk
C02841,115,4,17430.420000000002,2,3,3,8,Regular
C02842,59,1,1121.44,3,1,1,5,At Risk
C02843,18,3,24229.870000000003,4,2,3,9,Loyal
C02844,155,3,16973.38,1,2,3,6,Regular
C02845,70,3,28524.99,2,2,4,8,Regular
C02846,29,4,20423.89,3,3,3,9,Loyal
C02847,108,3,12575.75,2,2,2,6,Regular
C02848,4,4,13290.01,4,3,2,9,Loyal
C02849,60,3,8167.43,3,2,1,6,Regular
C02850,25,5,24274.34,4,4,3,11,Champions
C02851,23,4,21025.87,4,3,3,10,Loyal
C02852,11,4,18021.9,4,3,3,10,Loyal
C02854,100,3,20915.32,2,2,3,7,Regular
C02855,34,2,9827.31,3,2,2,7,Regular
C02856,28,3,9665.85,3,2,2,7,Regular
C02857,34,4,17706.23,3,3,3,9,Loyal
C02858,49,2,10348.97,3,2,2,7,Regular
C02859,31,9,46663.630000000005,3,4,4,11,Champions
C02860,169,5,21967.0,1,4,3,8,Regular
C02861,33,2,16513.31,3,2,3,8,Regular
C02862,102,2,2888.5600000000004,2,2,1,5,At Risk
C02863,7,3,15957.14,4,2,2,8,Regular
C02864,84,2,9624.470000000001,2,2,2,6,Regular
C02865,248,1,3655.15,1,1,1,3,At Risk
C02866,2,1,3798.72,4,1,1,6,Regular
C02867,12,4,22651.33,4,3,3,10,Loyal
C02868,96,2,15024.49,2,2,2,6,Regular
C02869,120,2,8286.57,2,2,1,5,At Risk
C02870,150,1,5784.24,1,1,1,3,At Risk
C02871,79,3,3175.13,2,2,1,5,At Risk
C02872,138,2,5625.09,1,2,1,4,At Risk
C02873,299,2,5086.45,1,2,1,4,At Risk
C02874,202,2,11795.29,1,2,2,5,At Risk
C02875,96,2,8583.75,2,2,1,5,At Risk
C02876,16,4,8850.2,4,3,1,8,Regular
C02877,25,6,35971.6,4,4,4,12,Champions
C02878,3,7,22276.89,4,4,3,11,Champions
C02879,14,4,45619.4,4,3,4,11,Champions
C02880,2,7,32707.9,4,4,4,12,Champions
C02881,127,3,9626.54,2,2,2,6,Regular
C02882,21,7,34340.32,4,4,4,12,Champions
C02883,114,3,12875.48,2,2,2,6,Regular
C02884,39,6,40803.8,3,4,4,11,Champions
C02885,17,3,8197.24,4,2,1,7,Regular
C02886,58,6,42006.6,3,4,4,11,Champions
C02887,85,5,21709.09,2,4,3,9,Loyal
C02888,80,3,10283.69,2,2,2,6,Regular
C02889,251,3,14690.17,1,2,2,5,At Risk
C02890,12,6,23696.02,4,4,3,11,Champions
C02891,35,7,32025.920000000002,3,4,4,11,Champions
C02893,101,3,6929.68,2,2,1,5,At Risk
C02894,15,3,15781.529999999999,4,2,2,8,Regular
C02896,12,2,8746.12,4,2,1,7,Regular
C02897,49,4,13314.8,3,3,2,8,Regular
C02899,114,2,35796.22,2,2,4,8,Regular
C02900,41,3,13055.34,3,2,2,7,Regular
C02901,37,6,26660.08,3,4,4,11,Champions
C02902,123,1,966.53,2,1,1,4,At Risk
C02903,77,8,35968.66,2,4,4,10,Loyal
C02904,217,1,5865.0,1,1,1,3,At Risk
C02905,27,3,27946.72,3,2,4,9,Loyal
C02906,26,3,18766.370000000003,4,2,3,9,Loyal
C02907,248,2,5959.63,1,2,1,4,At Risk
C02908,28,4,17259.940000000002,3,3,3,9,Loyal
C02909,102,7,35710.23,2,4,4,10,Loyal
C02910,93,7,28732.58,2,4,4,10,Loyal
C02911,38,3,25087.05,3,2,4,9,Loyal
C02912,42,4,19201.45,3,3,3,9,Loyal
C02913,48,4,24532.43,3,3,3,9,Loyal
C02914,122,4,14831.759999999998,2,3,2,7,Regular
C02915,57,5,15388.52,3,4,2,9,Loyal
C02916,103,2,4722.43,2,2,1,5,At Risk
C02917,94,2,9550.619999999999,2,2,1,5,At Risk
C02918,355,1,13117.48,1,1,2,4,At Risk
C02919,19,3,9170.14,4,2,1,7,Regular
C02920,85,4,29395.84,2,3,4,9,Loyal
C02921,39,3,10392.7,3,2,2,7,Regular
C02922,252,1,3513.15,1,1,1,3,At Risk
C02923,30,3,8848.43,3,2,1,6,Regular
C02924,165,6,32506.79,1,4,4,9,Loyal
C02925,38,3,19779.75,3,2,3,8,Regular
C02926,29,3,25499.85,3,2,4,9,Loyal
C02927,50,4,10860.39,3,3,2,8,Regular
C02928,96,3,23039.97,2,2,3,7,Regular
C02929,34,4,19360.68,3,3,3,9,Loyal
C02930,77,3,11399.34,2,2,2,6,Regular
C02931,27,2,17271.74,3,2,3,8,Regular
C02932,31,3,14642.68,3,2,2,7,Regular
C02933,87,1,1639.85,2,1,1,4,At Risk
C02934,361,1,744.06,1,1,1,3,At Risk
C02935,135,3,14749.240000000002,1,2,2,5,At Risk
C02936,98,3,21187.9,2,2,3,7,Regular
C02937,89,5,11220.96,2,4,2,8,Regular
C02938,10,3,17950.75,4,2,3,9,Loyal
C02939,36,3,17216.339999999997,3,2,3,8,Regular
C02940,22,4,27811.38,4,3,4,11,Champions
C02941,23,9,43389.01,4,4,4,12,Champions
C02942,89,2,4059.57,2,2,1,5,At Risk
C02943,71,2,1876.0,2,2,1,5,At Risk
C02944,26,5,13736.859999999999,4,4,2,10,Loyal
C02945,45,3,12860.29,3,2,2,7,Regular
C02946,234,3,31917.58,1,2,4,7,Regular
C02947,240,5,12323.01,1,4,2,7,Regular
C02948,59,2,9017.08,3,2,1,6,Regular
C02949,5,5,35887.509999999995,4,4,4,12,Champions
C02950,211,1,6183.94,1,1,1,3,At Risk
C02951,133,4,26633.36,1,3,4,8,Regular
C02952,100,1,4852.14,2,1,1,4,At Risk
C02953,16,2,2486.57,4,2,1,7,Regular
C02954,95,5,22150.75,2,4,3,9,Loyal
C02955,37,5,24504.27,3,4,3,10,Loyal
C02956,335,1,13168.73,1,1,2,4,At Risk
C02957,193,5,33436.89,1,4,4,9,Loyal
C02958,62,3,11435.099999999999,3,2,2,7,Regular
C02959,80,2,6074.9400000000005,2,2,1,5,At Risk
C02960,46,4,22057.59,3,3,3,9,Loyal
C02961,7,7,43792.55,4,4,4,12,Champions
C02962,10,3,10902.66,4,2,2,8,Regular
C02963,222,2,10402.66,1,2,2,5,At Risk
C02964,160,2,3857.08,1,2,1,4,At Risk
C02965,3,3,7555.549999999999,4,2,1,7,Regular
C02966,94,2,12857.6,2,2,2,6,Regular
C02968,39,4,13789.57,3,3,2,8,Regular
C02969,188,2,6310.64,1,2,1,4,At Risk
C02970,100,4,24925.55,2,3,4,9,Loyal
C02971,36,8,29270.18,3,4,4,11,Champions
C02972,24,4,14224.64,4,3,2,9,Loyal
C02973,15,5,22600.5,4,4,3,11,Champions
C02974,168,4,23605.95,1,3,3,7,Regular
C02975,26,6,28979.72,4,4,4,12,Champions
C02976,78,5,36125.42,2,4,4,10,Loyal
C02977,52,4,11842.49,3,3,2,8,Regular
C02978,45,7,24463.48,3,4,3,10,Loyal
C02979,42,4,13205.49,3,3,2,8,Regular
C02980,242,2,3856.0499999999997,1,2,1,4,At Risk
C02981,50,5,11114.640000000001,3,4,2,9,Loyal
C02982,113,1,2059.29,2,1,1,4,At Risk
C02983,100,3,21297.66,2,2,3,7,Regular
C02984,140,5,20608.56,1,4,3,8,Regular
C02985,265,5,25117.28,1,4,4,9,Loyal
C02986,39,2,7217.93,3,2,1,6,Regular
C02987,76,6,28887.120000000003,2,4,4,10,Loyal
C02988,42,1,5562.3,3,1,1,5,At Risk
C02989,1,5,22059.72,4,4,3,11,Champions
C02990,45,3,8250.29,3,2,1,6,Regular
C02991,103,5,20163.35,2,4,3,9,Loyal
C02992,83,6,14417.77,2,4,2,8,Regular
C02993,20,9,50629.18,4,4,4,12,Champions
C02994,9,3,6496.78,4,2,1,7,Regular
C02995,111,4,17319.379999999997,2,3,3,8,Regular
C02996,242,1,3923.62,1,1,1,3,At Risk
C02997,32,9,42374.56,3,4,4,11,Champions
C02998,213,4,20545.73,1,3,3,7,Regular
C02999,26,4,11503.29,4,3,2,9,Loyal
C03000,209,4,22282.03,1,3,3,7,Regular
